run_id,pool_id,token_pair,inferred_tier,virtual_notional_usd,horizon,quote_depth_confidence,capacity_pass,capacity_limit_usd,gross_fee_proxy_usd,fee_velocity_rate,il_lvr_proxy_usd,il_lvr_proxy_rate,slippage_cost_usd,slippage_rate,exit_cost_usd,fixed_cost_usd,net_ev_proxy_usd,net_ev_proxy_pct,variable_edge_rate,break_even_notional_usd,no_size_can_fix,ev_status,confidence,primary_blocker
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,20,15m,high,yes,791.1669433639287,9.39207531671721e-05,0.00045081961520242615,0.011056457555338463,0.0005528228777669232,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.1230025368021713,-0.006150126840108565,-0.0011501268401085645,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,20,30m,high,yes,791.1669433639287,0.0001878415063343442,0.00045081961520242615,0.016000999736561255,0.0008000499868280627,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12785315823022692,-0.006392657911511346,-0.0013926579115113454,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,20,1h,high,yes,791.1669433639287,0.0003756830126686884,0.00045081961520242615,0.02335844585897149,0.0011679222929485745,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.13502276284630282,-0.006751138142315141,-0.0017511381423151403,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,20,2h,high,yes,791.1669433639287,0.0007513660253373768,0.00045081961520242615,0.034493060969711636,0.0017246530484855817,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.14578169494437426,-0.0072890847472187135,-0.002289084747218713,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,100,15m,high,yes,791.1669433639287,0.00046960376583586057,0.00045081961520242615,0.05528228777669232,0.0005528228777669232,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5083729858803502,-0.005083729858803502,-0.004083729858803503,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,100,30m,high,yes,791.1669433639287,0.0009392075316717211,0.00045081961520242615,0.08000499868280626,0.0008000499868280627,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5326260930206282,-0.005326260930206283,-0.004326260930206284,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,100,1h,high,yes,791.1669433639287,0.0018784150633434423,0.00045081961520242615,0.11679222929485746,0.0011679222929485745,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5684741161010077,-0.005684741161010077,-0.004684741161010078,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,100,2h,high,yes,791.1669433639287,0.0037568301266868846,0.00045081961520242615,0.17246530484855818,0.0017246530484855817,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.622268776591365,-0.00622268776591365,-0.00522268776591365,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,500,15m,low,yes,791.1669433639287,0.002348018829179303,0.00045081961520242615,0.2764114388834616,0.0005528228777669232,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.756529122549926,-0.02151305824509985,-0.021313058245099853,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,500,30m,low,yes,791.1669433639287,0.004696037658358606,0.00045081961520242615,0.40002499341403136,0.0008000499868280627,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.877794658251318,-0.021755589316502635,-0.021555589316502637,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,500,1h,low,yes,791.1669433639287,0.009392075316717211,0.00045081961520242615,0.5839611464742873,0.0011679222929485745,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.057034773653216,-0.022114069547306433,-0.02191406954730643,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,500,2h,low,yes,791.1669433639287,0.018784150633434422,0.00045081961520242615,0.8623265242427909,0.0017246530484855817,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.326008076105001,-0.022652016152210002,-0.022452016152210003,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,1000,15m,low,no,791.1669433639287,0.004696037658358606,0.00045081961520242615,0.5528228777669232,0.0005528228777669232,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.15873170262082,-0.045158731702620816,-0.04505873170262082,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,1000,30m,low,no,791.1669433639287,0.009392075316717211,0.00045081961520242615,0.8000499868280627,0.0008000499868280627,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.4012627740236,-0.0454012627740236,-0.045301262774023604,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,1000,1h,low,no,791.1669433639287,0.018784150633434422,0.00045081961520242615,1.1679222929485746,0.0011679222929485745,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.7597430048274,-0.0457597430048274,-0.04565974300482739,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,1000,2h,low,no,791.1669433639287,0.037568301266868845,0.00045081961520242615,1.7246530484855818,0.0017246530484855817,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-46.29768960973097,-0.04629768960973097,-0.04619768960973097,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,2000,15m,low,no,791.1669433639287,0.009392075316717211,0.00045081961520242615,1.1056457555338464,0.0005528228777669232,110.942523472278,0.055471261736139,79.87861690004016,0.1,-192.01739405253528,-0.09600869702626764,-0.09595869702626764,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,2000,30m,low,no,791.1669433639287,0.018784150633434422,0.00045081961520242615,1.6000999736561254,0.0008000499868280627,110.942523472278,0.055471261736139,79.87861690004016,0.1,-192.50245619534084,-0.09625122809767042,-0.09620122809767043,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,2000,1h,low,no,791.1669433639287,0.037568301266868845,0.00045081961520242615,2.3358445858971493,0.0011679222929485745,110.942523472278,0.055471261736139,79.87861690004016,0.1,-193.21941665694843,-0.09660970832847421,-0.09655970832847421,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,cbBTC/WETH,B,2000,2h,low,no,791.1669433639287,0.07513660253373769,0.00045081961520242615,3.4493060969711635,0.0017246530484855817,110.942523472278,0.055471261736139,79.87861690004016,0.1,-194.29530986675556,-0.09714765493337778,-0.0970976549333778,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,20,15m,high,yes,791.1669433639287,0.00028250780550178245,0.001356037466408556,0.011512049566612448,0.0005756024783306224,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12326954176111067,-0.006163477088055534,-0.0011634770880555334,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,20,30m,high,yes,791.1669433639287,0.0005650156110035649,0.001356037466408556,0.0167581859022681,0.0008379092951134049,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12823317029126455,-0.006411658514563228,-0.0014116585145632268,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,20,1h,high,yes,791.1669433639287,0.0011300312220071298,0.001356037466408556,0.02465503233266407,0.0012327516166332035,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.13556500111065695,-0.006778250055532847,-0.0017782500555328469,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,20,2h,high,yes,791.1669433639287,0.0022600624440142596,0.001356037466408556,0.03677823820341454,0.001838911910170727,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.14655817575940028,-0.007327908787970014,-0.002327908787970014,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,100,15m,high,yes,791.1669433639287,0.0014125390275089122,0.001356037466408556,0.057560247833062246,0.0005756024783306224,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5097080106750471,-0.005097080106750471,-0.004097080106750471,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,100,30m,high,yes,791.1669433639287,0.0028250780550178245,0.001356037466408556,0.0837909295113405,0.0008379092951134049,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5345261533258164,-0.005345261533258165,-0.004345261533258165,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,100,1h,high,yes,791.1669433639287,0.005650156110035649,0.001356037466408556,0.12327516166332035,0.0012327516166332035,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5711853074227784,-0.005711853074227784,-0.004711853074227785,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,100,2h,high,yes,791.1669433639287,0.011300312220071298,0.001356037466408556,0.18389119101707269,0.001838911910170727,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.6261511806664951,-0.006261511806664951,-0.005261511806664952,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,500,15m,low,yes,791.1669433639287,0.007062695137544562,0.001356037466408556,0.2878012391653112,0.0005756024783306224,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.763204246523411,-0.021526408493046822,-0.021326408493046824,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,500,30m,low,yes,791.1669433639287,0.014125390275089123,0.001356037466408556,0.4189546475567025,0.0008379092951134049,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.88729495977726,-0.02177458991955452,-0.021574589919554518,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,500,1h,low,yes,791.1669433639287,0.028250780550178246,0.001356037466408556,0.6163758083166018,0.0012327516166332035,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.070590730262069,-0.02214118146052414,-0.021941181460524137,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,500,2h,low,yes,791.1669433639287,0.05650156110035649,0.001356037466408556,0.9194559550853635,0.001838911910170727,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.345420096480652,-0.022690840192961304,-0.022490840192961305,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,1000,15m,low,no,791.1669433639287,0.014125390275089123,0.001356037466408556,0.5756024783306224,0.0005756024783306224,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.172081950567794,-0.045172081950567794,-0.04507208195056779,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,1000,30m,low,no,791.1669433639287,0.028250780550178246,0.001356037466408556,0.837909295113405,0.0008379092951134049,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.420263377075486,-0.045420263377075484,-0.04532026337707548,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,1000,1h,low,no,791.1669433639287,0.05650156110035649,0.001356037466408556,1.2327516166332035,0.0012327516166332035,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.7868549180451,-0.0457868549180451,-0.0456868549180451,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,1000,2h,low,no,791.1669433639287,0.11300312220071299,0.001356037466408556,1.838911910170727,0.001838911910170727,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-46.33651365048227,-0.04633651365048227,-0.04623651365048227,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,2000,15m,low,no,791.1669433639287,0.028250780550178246,0.001356037466408556,1.1512049566612448,0.0005756024783306224,110.942523472278,0.055471261736139,79.87861690004016,0.1,-192.04409454842923,-0.09602204727421461,-0.0959720472742146,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,2000,30m,low,no,791.1669433639287,0.05650156110035649,0.001356037466408556,1.67581859022681,0.0008379092951134049,110.942523472278,0.055471261736139,79.87861690004016,0.1,-192.5404574014446,-0.0962702287007223,-0.0962202287007223,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,2000,1h,low,no,791.1669433639287,0.11300312220071299,0.001356037466408556,2.465503233266407,0.0012327516166332035,110.942523472278,0.055471261736139,79.87861690004016,0.1,-193.27364048338384,-0.09663682024169193,-0.09658682024169192,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,WETH/USDC,A,2000,2h,low,no,791.1669433639287,0.22600624440142597,0.001356037466408556,3.677823820341454,0.001838911910170727,110.942523472278,0.055471261736139,79.87861690004016,0.1,-194.37295794825818,-0.09718647897412909,-0.09713647897412908,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,20,15m,high,yes,791.1669433639287,0.000368927912494298,0.0017708539799726306,0.010280192438989514,0.0005140096219494757,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12195126452649521,-0.0060975632263247604,-0.0010975632263247608,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,20,30m,high,yes,791.1669433639287,0.000737855824988596,0.0017708539799726306,0.015049663141214495,0.0007524831570607247,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12635180731622592,-0.006317590365811296,-0.0013175903658112949,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,20,1h,high,yes,791.1669433639287,0.001475711649977192,0.0017708539799726306,0.022305988863832373,0.0011152994431916185,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.1328702772138552,-0.0066435138606927594,-0.001643513860692759,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,20,2h,high,yes,791.1669433639287,0.002951423299954384,0.0017708539799726306,0.033590534254135676,0.001679526712706784,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.1426791109541813,-0.007133955547709065,-0.0021339555477090646,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,100,15m,high,yes,791.1669433639287,0.00184463956247149,0.0017708539799726306,0.05140096219494757,0.0005140096219494757,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5031166245019698,-0.005031166245019698,-0.004031166245019698,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,100,30m,high,yes,791.1669433639287,0.00368927912494298,0.0017708539799726306,0.07524831570607247,0.0007524831570607247,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5251193384506232,-0.005251193384506232,-0.004251193384506233,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,100,1h,high,yes,791.1669433639287,0.00737855824988596,0.0017708539799726306,0.11152994431916186,0.0011152994431916185,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5577116879387697,-0.005577116879387697,-0.004577116879387697,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,100,2h,high,yes,791.1669433639287,0.01475711649977192,0.0017708539799726306,0.1679526712706784,0.001679526712706784,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.6067558566404002,-0.0060675585664040025,-0.0050675585664040025,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,500,15m,low,yes,791.1669433639287,0.009223197812357451,0.0017708539799726306,0.2570048109747379,0.0005140096219494757,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.730247315658024,-0.021460494631316048,-0.021260494631316053,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,500,30m,low,yes,791.1669433639287,0.018446395624714902,0.0017708539799726306,0.3762415785303624,0.0007524831570607247,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.840260885401293,-0.021680521770802586,-0.021480521770802584,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,500,1h,low,yes,791.1669433639287,0.036892791249429804,0.0017708539799726306,0.5576497215958093,0.0011152994431916185,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.003222632842023,-0.022006445265684047,-0.021806445265684052,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,500,2h,low,yes,791.1669433639287,0.07378558249885961,0.0017708539799726306,0.8397633563533919,0.001679526712706784,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.248443476350177,-0.022496886952700353,-0.022296886952700358,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,1000,15m,low,no,791.1669433639287,0.018446395624714902,0.0017708539799726306,0.5140096219494757,0.0005140096219494757,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.106168088837016,-0.045106168088837016,-0.04500616808883702,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,1000,30m,low,no,791.1669433639287,0.036892791249429804,0.0017708539799726306,0.7524831570607248,0.0007524831570607247,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.32619522832355,-0.04532619522832355,-0.04522619522832355,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,1000,1h,low,no,791.1669433639287,0.07378558249885961,0.0017708539799726306,1.1152994431916186,0.0011152994431916185,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-45.652118723205014,-0.045652118723205015,-0.04555211872320501,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,1000,2h,low,no,791.1669433639287,0.14757116499771922,0.0017708539799726306,1.6795267127067839,0.001679526712706784,25.878258640995497,0.025878258640995497,18.63234622151676,0.1,-46.14256041022132,-0.04614256041022132,-0.04604256041022132,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,2000,15m,low,no,791.1669433639287,0.036892791249429804,0.0017708539799726306,1.0280192438989515,0.0005140096219494757,110.942523472278,0.055471261736139,79.87861690004016,0.1,-191.91226682496767,-0.09595613341248384,-0.09590613341248383,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,2000,30m,low,no,791.1669433639287,0.07378558249885961,0.0017708539799726306,1.5049663141214495,0.0007524831570607247,110.942523472278,0.055471261736139,79.87861690004016,0.1,-192.35232110394074,-0.09617616055197037,-0.09612616055197037,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,2000,1h,low,no,791.1669433639287,0.14757116499771922,0.0017708539799726306,2.230598886383237,0.0011152994431916185,110.942523472278,0.055471261736139,79.87861690004016,0.1,-193.00416809370367,-0.09650208404685183,-0.09645208404685184,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x4e962bb3889bf030368f56810a9c96b83cb3e778,cbBTC/USDC,B,2000,2h,low,no,791.1669433639287,0.29514232999543843,0.0017708539799726306,3.3590534254135678,0.001679526712706784,110.942523472278,0.055471261736139,79.87861690004016,0.1,-193.98505146773627,-0.09699252573386813,-0.09694252573386813,,yes,CAPACITY_FAIL,low,capacity_too_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,20,15m,high,yes,791.1669433639287,4.514123331729765e-05,0.00021667791992302876,0.011345207421538779,0.0005672603710769389,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12334006618822149,-0.006167003309411075,-0.001167003309411074,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,20,30m,high,yes,791.1669433639287,9.02824666345953e-05,0.00021667791992302876,0.01650685309809534,0.000825342654904767,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.12845657063146074,-0.006422828531573037,-0.0014228285315730372,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,20,1h,high,yes,791.1669433639287,0.0001805649332691906,0.00021667791992302876,0.024268829312665392,0.0012134414656332696,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.1361282643793962,-0.00680641321896981,-0.00180641321896981,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,20,2h,high,yes,791.1669433639287,0.0003611298665383812,0.00021667791992302876,0.03617053513536635,0.0018085267567683175,0.006999999999999999,0.00034999999999999994,0.00504,0.1,-0.14784940526882798,-0.007392470263441399,-0.0023924702634413983,,yes,NO_SIZE_CAN_FIX,high,fixed_cost_too_high
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,100,15m,high,yes,791.1669433639287,0.00022570616658648825,0.00021667791992302876,0.05672603710769389,0.0005672603710769389,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5100606328106011,-0.005100606328106011,-0.004100606328106012,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,100,30m,high,yes,791.1669433639287,0.0004514123331729765,0.00021667791992302876,0.0825342654904767,0.000825342654904767,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5356431550267975,-0.005356431550267975,-0.004356431550267975,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,100,1h,high,yes,791.1669433639287,0.000902824666345953,0.00021667791992302876,0.12134414656332695,0.0012134414656332696,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.5740016237664748,-0.005740016237664748,-0.004740016237664748,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,100,2h,high,yes,791.1669433639287,0.001805649332691906,0.00021667791992302876,0.18085267567683175,0.0018085267567683175,0.20555831504040337,0.0020555831504040336,0.1480019868290904,0.1,-0.6326073282136336,-0.006326073282136337,-0.005326073282136337,,yes,NO_SIZE_CAN_FIX,high,fee_too_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,500,15m,low,yes,791.1669433639287,0.0011285308329324413,0.00021667791992302876,0.28363018553846947,0.0005672603710769389,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.764967357201181,-0.02152993471440236,-0.021329934714402365,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,500,30m,low,yes,791.1669433639287,0.0022570616658648826,0.00021667791992302876,0.4126713274523835,0.000825342654904767,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-10.892879968282164,-0.021785759936564328,-0.02158575993656433,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
20260601_094238,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,B,500,1h,low,yes,791.1669433639287,0.004514123331729765,0.00021667791992302876,0.6067207328166347,0.0012134414656332696,6.036317268892817,0.012072634537785634,4.346148433602829,0.1,-11.08467231198055,-0.0221693446239611,-0.0219693446239611,,yes,NO_SIZE_CAN_FIX,low,data_confidence_low
